date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-10-09,1224064972,2835616619,5935976,0,728139,139645427,465369,35463
2017-10-10,1208782422,2863561861,6062834,0,681088,152490320,469506,103835
2017-10-11,1314126302,3120415622,4326819,0,778152,203185719,273235,2078920
2017-10-12,1313134849,3169521849,1627880,0,731665,181287141,13015,16691
2017-10-13,1230616427,2887566369,1748669,0,611904,184446956,11905,16746
2017-10-14,1161222287,2796866871,1091318,0,583162,185590575,9054,53653
2017-10-15,1180631387,2725851642,968593,0,565641,181191320,8722,123092
2017-10-16,1469057812,2908424838,2077977,0,602487,186678713,10619,231886
2017-10-17,1308202544,2923269663,2155373,0,648252,183865807,14009,22753
2017-10-18,1308854933,2914821590,2849702,0,666224,196096713,16813,140236
2017-10-19,1294928943,2884556984,2160274,0,689835,207231937,13905,158725
2017-10-20,1179936635,2770857414,1913077,0,680151,190238339,12327,168049
2017-10-21,1045474907,2470184869,1140767,0,580162,170252214,9902,456382
2017-10-22,1048515678,2480369995,1098603,0,588865,175412792,9288,145023
2017-10-23,1239479046,2896206663,2114036,0,696012,186085822,32676,41977
2017-10-24,1213102929,2917036585,2136167,0,655910,197061275,32320,54896
2017-10-25,1195520821,2906762360,2189124,0,830473,192284349,42764,51912
2017-10-26,1242028007,2864383758,2007650,0,815649,193468987,43737,38550
2017-10-27,1558191730,2817419350,1999956,0,885644,187941538,46847,23460
2017-10-28,1178242197,2651881388,1161672,0,1211718,166149204,38342,119800
2017-10-29,1179342203,2680414494,1116087,0,1140487,195516968,30067,63472
2017-10-30,1292365631,2928056989,2105350,0,1175977,225076302,38044,21233
2017-10-31,1259846773,2990467316,2151323,0,1219453,227391225,38788,112921
2017-11-01,1225901591,2914404101,2127428,0,1103478,225333356,34216,87627
2017-11-02,1288180257,2951016488,1719520,0,963674,223578593,41108,1034343
2017-11-03,1624679331,2895541322,2073879,0,989894,221672425,43191,1250536
2017-11-04,1174991739,2651266651,1061977,0,860637,192998200,37357,1400774
2017-11-05,1346832518,2588480446,1000478,0,737701,171299661,35110,1604884
2017-11-06,1293712189,2664075921,1722189,0,852567,193144803,49693,454348
2017-11-07,1861759618,2787879977,1686125,0,802493,214353046,47372,280799
2017-11-08,1475892722,2947335163,1784451,0,786418,221587009,22869,188426
